Price,Close,High,Low,Open,Volume
Ticker,X,X,X,X,X
Date,,,,,
2010-11-24,42.0487174987793,42.45045753207192,41.780891945113105,41.879095442760935,5779900
2010-11-26,42.26295471191406,42.38793966851179,41.53089704705483,41.70051900163965,3025300
2010-11-29,42.753971099853516,42.94144854614641,41.55768109092265,42.03084283398525,7986000
2010-11-30,43.39676284790039,43.878850718185234,42.16476164792318,42.20939865689352,12741300
2010-12-01,44.89661407470703,45.08409165832146,44.05742286228317,44.15562637910616,13147200
2010-12-02,45.09299087524414,45.77148563931141,45.00371686156518,45.066209352257516,9956300
2010-12-03,45.5750846862793,45.655432671338495,44.9858672643738,45.414388716160914,8769900
2010-12-06,46.78029251098633,47.18202892806303,45.584002486607815,45.584002486607815,10169600
2010-12-07,47.280242919921875,48.61044765041357,46.9142139788742,47.896245253928555,13711800
2010-12-08,46.45890808105469,48.18192316939253,46.20000866443522,47.646268851671,10613500
2010-12-09,47.26237869262695,47.79803294510496,46.78029429265729,47.12846768369622,8323800
2010-12-10,47.860530853271484,48.26227073675324,46.789225632515276,47.37844299309338,7817600
2010-12-13,48.369407653808594,49.01219156593977,48.01230472360551,48.72651058401168,9204700
2010-12-14,49.28002166748047,49.628195183903365,48.21764222388766,48.369412175366456,9885700
2010-12-15,49.788883209228516,50.61021512621518,48.94076636062831,48.994332818269676,11200200
2010-12-16,51.05659484863281,51.315494299679436,48.9229135502253,49.405001478604696,15274300
2010-12-17,52.58320999145508,52.80639848309014,50.97625012721374,51.39584558127521,12672900
2010-12-20,51.69939041137695,53.083158601763344,51.59226087166351,53.02959553469996,12316300
2010-12-21,52.60104751586914,52.743891380344415,51.30655734712109,51.61009374796071,9239100
2010-12-22,52.36894607543945,52.90459707813852,51.67259909081346,52.47607559486207,6366100
2010-12-23,51.8690071105957,52.761761129060936,51.511907546561396,52.01184761732669,6374000
2010-12-27,51.84220504760742,51.904697531702794,50.69948144633779,51.60116114941743,4823300
2010-12-28,52.029701232910156,52.529644691260074,51.69045717013082,51.70830925294136,3732800
2010-12-29,52.235050201416016,52.5653717293054,51.89580603498125,52.297546132693185,4211900
2010-12-30,52.69032669067383,53.11884808165391,52.15467239775976,52.15467239775976,4564700
2010-12-31,52.154685974121094,52.984947449515374,52.02970096158194,52.60999241189791,3501400
2011-01-03,53.77058792114258,54.61870513743057,52.76177466784898,52.93140015445889,9644000
2011-01-04,53.725921630859375,54.26157252543893,52.44928347967327,53.61879213306053,10301800
2011-01-05,54.08302307128906,54.44905196756829,52.27073066773418,53.09206587742489,9847200
2011-01-06,52.726051330566406,54.33300781484368,52.60999235950156,53.627731352690965,9392200
2011-01-07,50.11920928955078,53.163500309997374,49.69961381746555,52.36002374894941,16503800
2011-01-10,49.458560943603516,49.97635636687228,48.92290663041794,49.2442985372122,11038500
2011-01-11,50.9583854675293,51.40476234062713,49.824587801190575,49.87815084638774,9466900
2011-01-12,50.5566520690918,51.779723904301825,50.369171170158666,51.64580946300469,9349800
2011-01-13,49.63711929321289,51.8511521323141,49.58355623467062,50.58343972596444,14263700
2011-01-14,48.806854248046875,50.38702906521231,48.592595218429864,49.458567594228796,12100700
2011-01-18,49.663902282714844,49.80674277587598,48.87827786753559,49.19966982854464,6797800
2011-01-19,46.71781539916992,49.324655273991915,46.476771426264705,49.09254074763098,14895000
2011-01-20,48.30690002441406,48.58365147334929,45.82504599401887,46.28034885214174,15730600
2011-01-21,47.57485580444336,49.61033359194233,47.37844885807562,49.565696578382166,10921000
2011-01-24,48.601524353027344,49.08361230873466,47.22668584296787,47.923032841932155,10768900
2011-01-25,51.15479278564453,51.18157771582319,47.51235900080053,48.32476483411905,24441900
2011-01-26,53.10100173950195,53.35990118870151,51.78865241236052,51.80650789909006,15289700
2011-01-27,52.029701232910156,53.11886218600747,51.57439819834516,52.8688921596256,9342400
2011-01-28,49.81565856933594,52.39571636196575,49.70852907289884,52.11896487903782,11126300
2011-01-31,51.485111236572266,51.494040681912644,50.11027294009855,50.11027294009855,8429100
2011-02-01,53.35990905761719,53.404546078230666,51.42263103159742,52.020778005694474,9510400
2011-02-02,53.26170349121094,54.79724146063627,52.46715297629219,52.743907942237946,11440900
2011-02-03,54.1365852355957,54.2615702119631,51.90470092736313,52.60104774174443,9228600
2011-02-04,51.93149185180664,54.81508989705214,51.74401435331154,54.457986980845064,14968400
2011-02-07,52.6641731262207,53.69172454911571,51.788522180199756,51.79745930687683,9640400
2011-02-08,52.63737487792969,53.47728423503341,52.22635562286929,53.33432086768563,7438500
2011-02-09,51.1273307800293,52.65525260736662,50.47506011821598,52.35145498597944,9420900
2011-02-10,51.67238998413086,52.04766766857161,50.34997414086819,50.421457552295,8381700
2011-02-11,52.64631652832031,52.771412476046386,50.84140502183847,51.8332116149391,8075400
2011-02-14,53.9240608215332,54.442305308777144,52.574843863960524,52.574843863960524,8449300
2011-02-15,55.67534637451172,56.55993107617442,55.32686999815869,55.416224226139704,14544300
2011-02-16,56.604618072509766,56.84586942466819,55.97915539119088,56.26508216222693,7231800
2011-02-17,56.86375427246094,57.042459400480524,55.59495433970379,56.71185712918022,9458900
2011-02-18,55.273277282714844,57.21221859069515,54.55846028918561,57.15860944650314,9635900
2011-02-22,51.448997497558594,55.103499141559396,51.2881632676862,54.049146335807755,14913500
2011-02-23,50.92181396484375,52.512281836881954,48.84884004608222,52.09232545823638,16033900
2011-02-24,51.04692459106445,52.074473083013444,49.76918756360538,51.21669258316471,12442900
2011-02-25,50.716304779052734,51.80640265730659,50.42144430567396,51.645568432366986,9402200
2011-02-28,51.368568420410156,52.08338515976351,50.98435378391115,51.18986338344305,9140800
2011-03-01,49.11689758300781,51.69023807771746,49.0543513256825,51.547274716900255,11044400
2011-03-02,49.7691764831543,50.78779102600816,49.28667378121848,49.3938954676989,9556700
2011-03-03,50.707393646240234,50.82355250677505,49.59049070249045,50.53762562585649,9028100
2011-03-04,49.87640380859375,50.886084745275724,49.3224210558771,50.725250493113414,7916700
2011-03-07,48.58971405029297,49.965734964192656,48.15188689006466,49.90318871394789,8379300
2011-03-08,49.78704071044922,50.01042118254059,47.991059806065934,48.61652580962487,8859200
2011-03-09,48.11616134643555,49.51899070150638,47.803429990279426,49.501123259882725,12112400
2011-03-10,47.13328552246094,47.883844139159244,46.561431987550975,47.4728248370072,9489100
2011-03-11,49.268798828125,49.47430846364251,47.57110920095246,47.70513544576005,11024800
2011-03-14,49.10796356201172,49.76917127793837,48.428888407303674,49.697687888750366,7667100
2011-03-15,48.276981353759766,48.813096474321206,47.37452584316163,47.508552066915634,11163100
2011-03-16,48.18764114379883,50.21593646803373,47.02606323969721,48.62546500967944,17990300
2011-03-17,48.91139221191406,49.840652433657226,48.59865748961688,49.35815317932516,8557900
2011-03-18,47.740882873535156,49.795982883989225,47.63366118311145,49.63514864409563,11352800
2011-03-21,48.393150329589844,48.55398455876792,47.169026170637416,48.44676287548782,9621700
2011-03-22,47.73195266723633,48.61654111494864,47.2137115812612,48.18765088253304,8086100
2011-03-23,48.38422775268555,48.920339701071455,47.472834713616194,47.580056421590044,9079300
2011-03-24,48.83097839355469,48.99181262534716,47.3834703074225,48.58972704586599,12250900
2011-03-25,49.16158676147461,49.95682089175145,48.89353081093986,49.00075250945049,13771200
2011-03-28,49.5011100769043,50.68055860389487,48.804160741126054,49.04541204098984,10744300
2011-03-29,50.734188079833984,51.06479373919854,49.24200768149374,49.733444196757794,8838300
2011-03-30,50.3142204284668,51.42218569799209,49.76917151313707,51.18093437111587,8415100
2011-03-31,48.19657516479492,49.402831902692974,47.98213179484588,49.331348507032686,12897400
2011-04-01,48.357398986816406,48.72374278942429,47.508552592915656,48.509299465637575,10471300
2011-04-04,48.2680549621582,49.09009349987456,47.83916484571719,48.518240011286544,6508600
2011-04-05,48.82203674316406,49.62620782764779,47.910643983587704,48.089349047752485,10005500
2011-04-06,48.7684326171875,49.81385172583944,48.473568719763044,49.42070327112277,7199200
2011-04-07,47.99106216430664,48.929259511489526,47.8034233765732,48.56291565559847,11436600
2011-04-08,47.17795944213867,48.3395373240907,46.927774380691844,48.32166988414378,10605500
2011-04-11,46.21295928955078,47.28518297106344,45.793002855564886,47.23157383209738,9823800
2011-04-12,45.140724182128906,45.81979928704489,44.89947287408214,45.435584619620265,12722300
2011-04-13,45.230072021484375,45.90915049014341,44.63141405872075,45.596415818768946,9850900
