Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2010-01-04,85.76844787597656,85.8138541884604,84.39106724915432,85.04191800650456,118944600
2010-01-05,85.99549102783203,86.0333334734251,85.40518582983796,85.71547771665084,111579900
2010-01-06,86.05604553222656,86.2679493919939,85.84414167245923,85.91225115283568,116074400
2010-01-07,86.41930389404297,86.52525581225241,85.65493153500636,85.89710817290603,131091100
2010-01-08,86.70686340332031,86.74470583842603,86.01817612116669,86.19223746518516,126402800
2010-01-11,86.82798767089844,87.13070417134455,86.45715014214184,87.09286749576235,106375700
2010-01-12,86.0181884765625,86.43442645278793,85.68519347642555,86.2527954408704,163333500
2010-01-13,86.74472045898438,86.98689707222228,85.79871716134474,86.23765830325064,161822000
2010-01-14,86.97932434082031,87.13825219630732,86.5933533923829,86.64632934421189,115718800
2010-01-15,86.00303649902344,86.9111971985367,85.67004154802763,86.82795423473266,212283100
2010-01-19,87.07770538330078,87.13068133438857,85.96520463651176,85.98791356464562,139172700
2010-01-20,86.1922836303711,86.61609141561387,85.50359597935157,86.48743630565774,216490200
2010-01-21,84.53482818603516,86.47981017865595,84.42887630892308,86.21493048587574,344859600
2010-01-22,82.6504135131836,84.5651232197096,82.55959512007976,84.15644911166103,345942400
2010-01-25,83.07422637939453,83.55858539925732,82.80178273076929,83.40722140119203,186937500
2010-01-26,82.72608947753906,83.60398325568588,82.52175531825071,82.74879263146605,211168800
2010-01-27,83.11962890625,83.30882955161215,81.98442503407705,82.62013643100008,271863600
2010-01-28,82.16609954833984,83.43752878942232,81.66661258252988,83.39212245815283,316104000
2010-01-29,81.27306365966797,83.09696143566077,81.14440855132227,82.52178961006807,310677600
2010-02-01,82.536865234375,82.54443487483522,81.35625537611391,81.84817807503734,187865000
2010-02-02,83.53587341308594,83.69480127478081,82.40066945188319,82.68825815071328,216327900
2010-02-03,83.11962890625,83.6115517389807,82.87745231114425,83.15746557095514,172730700
2010-02-04,80.55406951904297,82.51418545544911,80.53893023383502,82.47634879032029,356715700
2010-02-05,80.72059631347656,80.88708809358027,79.14644496928808,80.64491140785495,493585800
2010-02-08,80.13782501220703,81.22762257884905,80.07727941985014,80.78110605264887,224166900
2010-02-09,81.14436340332031,81.84818994565588,80.42539757786864,81.07624817718732,337820500
2010-02-10,80.98545837402344,81.43196919459363,80.30433479066126,81.01573117483358,240511500
2010-02-11,81.83306121826172,81.92387960683887,80.41027444089265,80.87949412095635,223591600
2010-02-12,81.76494598388672,81.81035228799642,80.60703903752865,80.97030101829642,304622100
2010-02-16,83.05150604248047,83.13475478070835,81.5984466053219,82.38552191060236,159317500
2010-02-17,83.44505310058594,83.5585746410324,83.05151253023095,83.45261696905575,168845100
2010-02-18,83.93697357177734,84.11103492482609,83.27855327481564,83.30882606968179,193708600
2010-02-19,84.1110610961914,84.43648652482777,83.52075584748988,83.71752618837273,222684900
2010-02-22,84.12618255615234,84.44403827286628,83.87643630418606,84.42133511795039,132346900
2010-02-23,83.1044921875,84.1564473462826,82.88501873922904,83.8991372321381,207497000
2010-02-24,83.86888122558594,84.0051059526833,83.14235127238229,83.35425512032333,176350700
2010-02-25,83.7553482055664,83.81589380354174,82.44608284953935,82.67312018102784,259634700
2010-02-26,83.80830383300781,84.09589246666442,83.33152035597212,83.83100698325552,173589300
2010-03-01,84.67868041992188,84.76192920516424,84.13378137977125,84.1564845441195,147709700
2010-03-02,84.91324615478516,85.32192023598977,84.76188795016658,85.04190698005087,160992400
2010-03-03,84.98892211914062,85.49597840278307,84.77701257137181,85.13271066626704,150785000
2010-03-04,85.2462158203125,85.36730696720636,84.7845659271811,85.10242152686196,135770400
2010-03-05,86.46470642089844,86.53281589078613,85.59438218178505,85.79872213934061,176118800
2010-03-08,86.4798355102539,86.66903617108088,86.32847729117071,86.47227164106191,114631200
2010-03-09,86.62361145019531,87.02471584207119,86.17710075703378,86.22250705831944,154556700
2010-03-10,87.00959777832031,87.24420474186836,86.58579016057013,86.66146926746184,186088800
2010-03-11,87.37285614013672,87.39556506780393,86.5403744513166,86.80525420131225,160791100
2010-03-12,87.38043212890625,87.7664030920437,87.13825551504364,87.7512638058327,162074800
2010-03-15,87.40315246582031,87.46369807467438,86.72959844567315,87.22909105779867,146816800
2010-03-16,88.09938049316406,88.18262345490331,87.40311781526637,87.64529438072586,168673000
2010-03-17,88.62158966064453,88.90917836459396,88.10696362478068,88.36427952968562,177468100
2010-03-18,88.57618713378906,88.75024851829961,88.22048894725064,88.62916309089397,196509100
2010-03-19,88.12782287597656,89.13091590070135,87.7858557871268,88.12782287597656,226641100
2010-03-22,88.59899139404297,88.75857955442584,87.57310146396708,87.62629558485325,184477800
2010-03-23,89.22210693359375,89.29809768628043,88.43938536752493,88.7281583445462,182941600
2010-03-24,88.78895568847656,89.23731102696709,87.8314616800751,88.88774889406639,196072600
2010-03-25,88.64459228515625,89.79966713245092,88.53820404123665,89.38930999259343,223396300
2010-03-26,88.59140014648438,89.22972962429218,88.24183793753373,88.81177745602982,205808500
2010-03-29,89.15370178222656,89.31328408533189,88.67495487291059,89.03971276637357,134513500
2010-03-30,89.2145004272461,89.5412658609021,88.84214170443143,89.26009371640474,145772500
2010-03-31,88.9105453491211,89.30570077745226,88.61417732844188,88.87254707048086,161078700
2010-04-01,89.51846313476562,89.86042437566879,88.98651634058933,89.51846313476562,161215200
2010-04-05,90.2480239868164,90.30881312878654,89.60968871547134,89.8604634934185,105847600
2010-04-06,90.46075439453125,90.62033668164025,89.89081517011842,89.98960254850354,110384200
2010-04-07,89.94403839111328,90.70395760307083,89.52608050544724,90.27840469964612,184576300
2010-04-08,90.25562286376953,90.40761021950262,89.36651857419899,89.63248919957589,158704000
2010-04-09,90.8483657836914,90.88635827471965,90.2784262387441,90.44560363517309,133006500
2010-04-12,90.99268341064453,91.22826220160432,90.85589778282689,90.96228596027163,110279000
2010-04-13,91.06110382080078,91.22068613024945,90.43036959936862,90.90152151135212,125043600
2010-04-14,92.09461212158203,92.09461212158203,91.25110132361444,91.39548203295381,161609000
2010-04-15,92.17058563232422,92.38336204645009,91.91221013108392,91.94260758991939,144615300
2010-04-16,90.70394897460938,92.17059314607785,90.24039783559397,91.84382768411162,366786700
2010-04-19,91.04593658447266,91.13712899477153,90.02764742589596,90.43800457565399,217947800
2010-04-20,91.85905456542969,91.93505114326265,91.09154014929578,91.61588059044892,157708000
2010-04-21,91.69184875488281,92.1250024447709,91.18269851071153,91.91222020959023,192910100
2010-04-22,91.9654312133789,92.07942026802088,90.52158918032771,91.04592955532215,115360300
2010-04-23,92.56575775146484,92.60375603131557,91.66905284558867,91.90463174476086,177335500
2010-04-26,92.2161865234375,92.80132750824141,92.12499993713668,92.59614609361871,143457300
2010-04-27,90.03523254394531,92.20859619872823,89.86044857077967,91.68425587467847,355853300
2010-04-28,90.71916198730469,90.94714009147008,89.87565111870641,90.4683930299916,300674100
2010-04-29,91.84381103515625,92.03379078563478,91.24347432791748,91.2662709703394,193775000
2010-04-30,90.28601837158203,91.9578444619421,90.263221718149,91.85905123343272,270000900
2010-05-03,91.4562759399414,91.70705067117758,90.58236768721508,90.71915337718723,182747900
2010-05-04,89.30567932128906,90.45315864740097,88.84972907576731,90.43796281822975,360353400
2010-05-05,88.77377319335938,89.51849666506307,88.12784294208862,88.57619255021771,328973200
2010-05-06,85.82527160644531,88.91054153433106,79.79151163337403,88.34820298046783,647356600
2010-05-07,84.54861450195312,86.45600758020102,83.14276509682597,85.59730094409544,637558800
2010-05-10,88.272216796875,88.64457558042399,87.32231779965169,88.00624043947377,396159600
2010-05-11,88.02143096923828,89.18410626757185,87.32230678690632,87.44389082840105,317849800
2010-05-12,89.25251770019531,89.38170838490984,88.2190270088233,88.37101434445097,235607100
2010-05-13,88.14300537109375,89.42727036819281,88.06701462875485,89.00931258874577,234452500
2010-05-14,86.54721069335938,87.64149636693246,85.77209553972797,87.48191400582377,345601400
2010-05-17,86.5927963256836,87.02595006681123,84.93617212672237,86.78277613841894,325739800
2010-05-18,85.4148941040039,87.55786538547027,85.13372199556565,87.29948991868777,360556800
2010-05-19,84.9285888671875,85.69610324254182,83.86470060902631,84.93618388638734,394742700
2010-05-20,81.7217025756836,83.50751134191455,81.66850846937791,83.11995096870302,530418300
2010-05-21,82.91475677490234,83.11993233960459,80.0650607235178,80.48301846347611,500909400
2010-05-24,81.85089874267578,83.12756326811844,81.77490797998634,82.46643145750085,269823000
2010-05-25,81.93446350097656,81.97246176874492,79.3203403765429,79.87508377826391,396505200
2010-05-26,81.44052124023438,83.18833733232762,81.19734738198612,82.43601911426617,349719300
2010-05-27,84.16865539550781,84.19905286038313,82.6640127716596,82.97558243833886,300870500
2010-05-28,83.11236572265625,84.13825549214047,82.71720448845332,84.07746056415179,297933500
2010-06-01,81.714111328125,83.55311441596962,81.59252726992973,82.33724484539977,277909400
2010-06-02,83.84185028076172,83.84944529509927,81.6988793002365,82.13203282403242,240243700
2010-06-03,84.13066101074219,84.39663159356273,83.27195432971476,84.08506771017977,226618300
2010-06-04,81.17454528808594,83.0819435530431,80.90097399121075,82.53480095929271,398475600
2010-06-07,80.16389465332031,81.77492584379605,80.10310550852346,81.46335611166603,264609100
2010-06-08,81.0225830078125,81.18216533584612,79.52554133347219,80.22466556992131,357774300
2010-06-09,80.58942413330078,82.28404050605454,80.24745705432396,81.49372393397911,268023300
2010-06-10,82.9451904296875,83.04397784873791,80.5818410091115,81.96489386443717,317890600
2010-06-11,83.34796905517578,83.4011631870307,82.1624965179945,82.2156906498494,214128200
2010-06-14,83.21875,84.44222032854607,83.1351584274119,83.98626418798435,207196100
2010-06-15,85.11094665527344,85.1869374123853,83.6594982642273,83.80388476114604,238268700
2010-06-16,85.0805435180664,85.43010561564394,84.50300336663614,84.67018649976511,216374000
2010-06-17,85.21734619140625,85.36173270749913,84.38903697276037,85.32373442503555,263185800
2010-06-18,85.3097152709961,85.6151244215732,85.03484237523179,85.38606755864038,174006600
2010-06-21,85.06537628173828,86.43209782757428,84.59198282334053,86.37101949851134,213140700
2010-06-22,83.6604995727539,85.43953687981228,83.53833704593212,85.06540649570425,239355400
2010-06-23,83.40087890625,84.01170303236535,82.82822801128218,83.71392503300656,254639900
2010-06-24,82.01885986328125,83.0954461110987,81.80507117372159,82.98855176631886,268523600
2010-06-25,82.36248016357422,82.78242070228796,81.52258743553323,82.2632169364566,238726500
2010-06-28,82.1028823852539,82.70607547544365,81.80510432906377,82.48464972142662,169218600
2010-06-29,79.56792449951172,82.08759051982884,79.06399479063164,80.94991999276326,373649500
