cov,var_SPY,mean_SPY,var_NVDA,mean_NVDA,rSPY_t-10,rNVDA_t-10,rSPY_t-9,rNVDA_t-9,rSPY_t-8,rNVDA_t-8,rSPY_t-7,rNVDA_t-7,rSPY_t-6,rNVDA_t-6,rSPY_t-5,rNVDA_t-5,rSPY_t-4,rNVDA_t-4,rSPY_t-3,rNVDA_t-3,rSPY_t-2,rNVDA_t-2,rSPY_t-1,rNVDA_t-1
0.0003530958262115025,0.00015098824754167242,-0.004068210976216058,0.0012578256345217001,-0.0034189528869472906,-0.010168616851171208,-0.004015951333337653,-0.019229129982311854,-0.01785698105360245,-0.022291661702835808,-0.034604157714138606,0.005127775772104215,0.017010769390913838,-0.004190947556950486,-0.031660610654181354,0.00475732294710185,0.027143910700474727,-0.011472596154243342,-0.03363361431354783,-0.010868302613256331,-0.04350525692392593,0.015550917572476841,0.07667310467629251,0.012103128806925545,0.010259258355579837
0.00049074896479204,0.0002148402224469809,-0.0035496043253424926,0.0015413498807928955,-0.002181014534186032,-0.019229129982311854,-0.01785698105360245,-0.022291661702835808,-0.034604157714138606,0.005127775772104215,0.017010769390913838,-0.004190947556950486,-0.031660610654181354,0.00475732294710185,0.027143910700474727,-0.011472596154243342,-0.03363361431354783,-0.010868302613256331,-0.04350525692392593,0.015550917572476841,0.07667310467629251,0.012103128806925545,0.010259258355579837,-0.004982550342435554,0.008363432194274933
0.0004915952914802624,0.00019986419026288816,-0.004713286894094282,0.0015920082139644146,-0.0062010235430261405,-0.022291661702835808,-0.034604157714138606,0.005127775772104215,0.017010769390913838,-0.004190947556950486,-0.031660610654181354,0.00475732294710185,0.027143910700474727,-0.011472596154243342,-0.03363361431354783,-0.010868302613256331,-0.04350525692392593,0.015550917572476841,0.07667310467629251,0.012103128806925545,0.010259258355579837,-0.004982550342435554,0.008363432194274933,-0.030865955669829748,-0.058057071142003536
0.0004304622637071963,0.000165668867009265,-0.002277412935316958,0.0014877959692948298,-0.000728025164938606,0.005127775772104215,0.017010769390913838,-0.004190947556950486,-0.031660610654181354,0.00475732294710185,0.027143910700474727,-0.011472596154243342,-0.03363361431354783,-0.010868302613256331,-0.04350525692392593,0.015550917572476841,0.07667310467629251,0.012103128806925545,0.010259258355579837,-0.004982550342435554,0.008363432194274933,-0.030865955669829748,-0.058057071142003536,0.0020670778849374294,0.02012582606673674
0.00040713559186417256,0.000182365958561568,-0.003512113937851347,0.0014554498612430278,-0.002614050290325931,-0.004190947556950486,-0.031660610654181354,0.00475732294710185,0.027143910700474727,-0.011472596154243342,-0.03363361431354783,-0.010868302613256331,-0.04350525692392593,0.015550917572476841,0.07667310467629251,0.012103128806925545,0.010259258355579837,-0.004982550342435554,0.008363432194274933,-0.030865955669829748,-0.058057071142003536,0.0020670778849374294,0.02012582606673674,-0.00721923425323967,-0.0018494818629594123
0.0004001974934611987,0.00018186357926417945,-0.0018370103008219063,0.0014005200973112202,-0.0002509324238910593,0.00475732294710185,0.027143910700474727,-0.011472596154243342,-0.03363361431354783,-0.010868302613256331,-0.04350525692392593,0.015550917572476841,0.07667310467629251,0.012103128806925545,0.010259258355579837,-0.004982550342435554,0.008363432194274933,-0.030865955669829748,-0.058057071142003536,0.0020670778849374294,0.02012582606673674,-0.00721923425323967,-0.0018494818629594123,0.012560088813343917,-0.008029431989832636
0.0004368469191615651,0.0001923690080433356,-0.0025086289998459965,0.0015278758744271394,-0.00103506386975728,-0.011472596154243342,-0.03363361431354783,-0.010868302613256331,-0.04350525692392593,0.015550917572476841,0.07667310467629251,0.012103128806925545,0.010259258355579837,-0.004982550342435554,0.008363432194274933,-0.030865955669829748,-0.058057071142003536,0.0020670778849374294,0.02012582606673674,-0.00721923425323967,-0.0018494818629594123,0.012560088813343917,-0.008029431989832636,-0.0019588640431390525,0.01930259624181252
0.0003954145138080012,0.00018107535008904857,-0.0003147201485629303,0.0013823125295255045,0.0069098399002007205,-0.010868302613256331,-0.04350525692392593,0.015550917572476841,0.07667310467629251,0.012103128806925545,0.010259258355579837,-0.004982550342435554,0.008363432194274933,-0.030865955669829748,-0.058057071142003536,0.0020670778849374294,0.02012582606673674,-0.00721923425323967,-0.0018494818629594123,0.012560088813343917,-0.008029431989832636,-0.0019588640431390525,0.01930259624181252,0.01046649235858732,0.04581542338603217
0.0003444504190098783,0.0001895126794235399,0.0006888732970296019,0.001099209474433237,0.012603843917181456,0.015550917572476841,0.07667310467629251,0.012103128806925545,0.010259258355579837,-0.004982550342435554,0.008363432194274933,-0.030865955669829748,-0.058057071142003536,0.0020670778849374294,0.02012582606673674,-0.00721923425323967,-0.0018494818629594123,0.012560088813343917,-0.008029431989832636,-0.0019588640431390525,0.01930259624181252,0.01046649235858732,0.04581542338603217,-0.0008323681573310093,0.013434783245881432
0.0002511770392542419,0.00017095991965646135,0.0007072583075067529,0.000655858389499738,0.0067808492686024955,0.012103128806925545,0.010259258355579837,-0.004982550342435554,0.008363432194274933,-0.030865955669829748,-0.058057071142003536,0.0020670778849374294,0.02012582606673674,-0.00721923425323967,-0.0018494818629594123,0.012560088813343917,-0.008029431989832636,-0.0019588640431390525,0.01930259624181252,0.01046649235858732,0.04581542338603217,-0.0008323681573310093,0.013434783245881432,0.01573476767724835,0.018443158190502906
0.00020833138526278226,0.0001607694483755419,-2.916794403493572e-05,0.001129923597611316,0.00671700539695419,-0.004982550342435554,0.008363432194274933,-0.030865955669829748,-0.058057071142003536,0.0020670778849374294,0.02012582606673674,-0.00721923425323967,-0.0018494818629594123,0.012560088813343917,-0.008029431989832636,-0.0019588640431390525,0.01930259624181252,0.01046649235858732,0.04581542338603217,-0.0008323681573310093,0.013434783245881432,0.01573476767724835,0.018443158190502906,0.004738866291508659,0.009620819639096778
0.00021286098026347002,0.00015754535948411295,0.0010586012231143971,0.0011245190414106959,-0.00067761988666446,-0.030865955669829748,-0.058057071142003536,0.0020670778849374294,0.02012582606673674,-0.00721923425323967,-0.0018494818629594123,0.012560088813343917,-0.008029431989832636,-0.0019588640431390525,0.01930259624181252,0.01046649235858732,0.04581542338603217,-0.0008323681573310093,0.013434783245881432,0.01573476767724835,0.018443158190502906,0.004738866291508659,0.009620819639096778,0.005895141329057774,-0.06558282064191157
1.334461462223976e-05,4.636960837353238e-05,0.004352572154231326,0.0007684545655826791,0.0045881970303981,0.0020670778849374294,0.02012582606673674,-0.00721923425323967,-0.0018494818629594123,0.012560088813343917,-0.008029431989832636,-0.0019588640431390525,0.01930259624181252,0.01046649235858732,0.04581542338603217,-0.0008323681573310093,0.013434783245881432,0.01573476767724835,0.018443158190502906,0.004738866291508659,0.009620819639096778,0.005895141329057774,-0.06558282064191157,0.0020737536413395485,-0.005398901971377934
5.644631489078752e-05,7.014902648292052e-05,0.00416385140636053,0.0008065107926649818,0.0027565782237509496,-0.00721923425323967,-0.0018494818629594123,0.012560088813343917,-0.008029431989832636,-0.0019588640431390525,0.01930259624181252,0.01046649235858732,0.04581542338603217,-0.0008323681573310093,0.013434783245881432,0.01573476767724835,0.018443158190502906,0.004738866291508659,0.009620819639096778,0.005895141329057774,-0.06558282064191157,0.0020737536413395485,-0.005398901971377934,0.00017987040622946537,0.0018096380002652346
6.435661468406678e-05,6.214318757632728e-05,0.003671301123727544,0.0008439803279796435,0.0005333264334013377,0.012560088813343917,-0.008029431989832636,-0.0019588640431390525,0.01930259624181252,0.01046649235858732,0.04581542338603217,-0.0008323681573310093,0.013434783245881432,0.01573476767724835,0.018443158190502906,0.004738866291508659,0.009620819639096778,0.005895141329057774,-0.06558282064191157,0.0020737536413395485,-0.005398901971377934,0.00017987040622946537,0.0018096380002652346,-0.012144737079569534,-0.02408199976645553
7.929622292766372e-05,5.640488695836901e-05,0.003335048203097746,0.0008462313067062464,0.003433722291375685,-0.0019588640431390525,0.01930259624181252,0.01046649235858732,0.04581542338603217,-0.0008323681573310093,0.013434783245881432,0.01573476767724835,0.018443158190502906,0.004738866291508659,0.009620819639096778,0.005895141329057774,-0.06558282064191157,0.0020737536413395485,-0.005398901971377934,0.00017987040622946537,0.0018096380002652346,-0.012144737079569534,-0.02408199976645553,0.009197559607045935,0.020974526589910836
9.161506965827007e-05,5.449263012029501e-05,0.0033956103814460235,0.000829300559505229,0.0005971762546725379,0.01046649235858732,0.04581542338603217,-0.0008323681573310093,0.013434783245881432,0.01573476767724835,0.018443158190502906,0.004738866291508659,0.009620819639096778,0.005895141329057774,-0.06558282064191157,0.0020737536413395485,-0.005398901971377934,0.00017987040622946537,0.0018096380002652346,-0.012144737079569534,-0.02408199976645553,0.009197559607045935,0.020974526589910836,-0.0013532422596562732,-0.00906286412521895
8.71111140303316e-05,5.4373705559738485e-05,0.0024121968113043567,0.0007794468633963386,-0.005203923712988834,-0.0008323681573310093,0.013434783245881432,0.01573476767724835,0.018443158190502906,0.004738866291508659,0.009620819639096778,0.005895141329057774,-0.06558282064191157,0.0020737536413395485,-0.005398901971377934,0.00017987040622946537,0.0018096380002652346,-0.012144737079569534,-0.02408199976645553,0.009197559607045935,0.020974526589910836,-0.0013532422596562732,-0.00906286412521895,0.0006323566571706518,-0.012195576290581545
9.331533431889068e-05,5.2693576379313755e-05,0.0035339205569424824,0.0007566044856276439,-0.0025350434547503297,0.01573476767724835,0.018443158190502906,0.004738866291508659,0.009620819639096778,0.005895141329057774,-0.06558282064191157,0.0020737536413395485,-0.005398901971377934,0.00017987040622946537,0.0018096380002652346,-0.012144737079569534,-0.02408199976645553,0.009197559607045935,0.020974526589910836,-0.0013532422596562732,-0.00906286412521895,0.0006323566571706518,-0.012195576290581545,0.010384869299050248,0.04012358582826647
6.622140363941278e-05,3.629674561423529e-05,0.0022374777312814454,0.0007148700959751255,-0.00443871910113095,0.004738866291508659,0.009620819639096778,0.005895141329057774,-0.06558282064191157,0.0020737536413395485,-0.005398901971377934,0.00017987040622946537,0.0018096380002652346,-0.012144737079569534,-0.02408199976645553,0.009197559607045935,0.020974526589910836,-0.0013532422596562732,-0.00906286412521895,0.0006323566571706518,-0.012195576290581545,0.010384869299050248,0.04012358582826647,0.0027703394206379794,-0.0005935982733032974
6.285572159977298e-05,3.566500859062369e-05,0.0018527395636098066,0.0006973032074281385,-0.006647804485005559,0.005895141329057774,-0.06558282064191157,0.0020737536413395485,-0.005398901971377934,0.00017987040622946537,0.0018096380002652346,-0.012144737079569534,-0.02408199976645553,0.009197559607045935,0.020974526589910836,-0.0013532422596562732,-0.00906286412521895,0.0006323566571706518,-0.012195576290581545,0.010384869299050248,0.04012358582826647,0.0027703394206379794,-0.0005935982733032974,0.0008914846147922706,-0.012470034199649316
0.00012401612454801447,4.868733367015959e-05,0.0015659991840760944,0.00038989399979064306,9.087378011679581e-05,0.0020737536413395485,-0.005398901971377934,0.00017987040622946537,0.0018096380002652346,-0.012144737079569534,-0.02408199976645553,0.009197559607045935,0.020974526589910836,-0.0013532422596562732,-0.00906286412521895,0.0006323566571706518,-0.012195576290581545,0.010384869299050248,0.04012358582826647,0.0027703394206379794,-0.0005935982733032974,0.0008914846147922706,-0.012470034199649316,0.0030277375337206536,0.001803962009311988
0.00012776214062837737,4.926183079453719e-05,0.0027879650615822093,0.00041266626150870923,0.0036919536717450407,0.00017987040622946537,0.0018096380002652346,-0.012144737079569534,-0.02408199976645553,0.009197559607045935,0.020974526589910836,-0.0013532422596562732,-0.00906286412521895,0.0006323566571706518,-0.012195576290581545,0.010384869299050248,0.04012358582826647,0.0027703394206379794,-0.0005935982733032974,0.0008914846147922706,-0.012470034199649316,0.0030277375337206536,0.001803962009311988,0.014293412416400697,0.030611896944904515
0.0001241067221010593,4.875872061330377e-05,0.0027874401374754277,0.0005251664991043433,0.0020549769351018376,-0.012144737079569534,-0.02408199976645553,0.009197559607045935,0.020974526589910836,-0.0013532422596562732,-0.00906286412521895,0.0006323566571706518,-0.012195576290581545,0.010384869299050248,0.04012358582826647,0.0027703394206379794,-0.0005935982733032974,0.0008914846147922706,-0.012470034199649316,0.0030277375337206536,0.001803962009311988,0.014293412416400697,0.030611896944904515,0.00017462116516164805,-0.014560129366166796
7.609797389565081e-05,2.457434268425437e-05,0.004168176398052203,0.0004336787476267972,0.00818657569076996,0.009197559607045935,0.020974526589910836,-0.0013532422596562732,-0.00906286412521895,0.0006323566571706518,-0.012195576290581545,0.010384869299050248,0.04012358582826647,0.0027703394206379794,-0.0005935982733032974,0.0008914846147922706,-0.012470034199649316,0.0030277375337206536,0.001803962009311988,0.014293412416400697,0.030611896944904515,0.00017462116516164805,-0.014560129366166796,0.0016626255261982248,0.03723398779022569
6.749521839410182e-05,2.18418191096076e-05,0.003694045872769536,0.000490904229312295,0.006317054811799327,-0.0013532422596562732,-0.00906286412521895,0.0006323566571706518,-0.012195576290581545,0.010384869299050248,0.04012358582826647,0.0027703394206379794,-0.0005935982733032974,0.0008914846147922706,-0.012470034199649316,0.0030277375337206536,0.001803962009311988,0.014293412416400697,0.030611896944904515,0.00017462116516164805,-0.014560129366166796,0.0016626255261982248,0.03723398779022569,0.004456254354219258,0.0022793178002045167
6.091324999890481e-05,2.0563901101781164e-05,0.004246827167972422,0.0004732484261043903,0.004949325147150097,0.0006323566571706518,-0.012195576290581545,0.010384869299050248,0.04012358582826647,0.0027703394206379794,-0.0005935982733032974,0.0008914846147922706,-0.012470034199649316,0.0030277375337206536,0.001803962009311988,0.014293412416400697,0.030611896944904515,0.00017462116516164805,-0.014560129366166796,0.0016626255261982248,0.03723398779022569,0.004456254354219258,0.0022793178002045167,0.004174570692372592,-0.02274016077171126
5.905287692418483e-05,2.0817943307528312e-05,0.004192297302527526,0.00045393285684708107,0.006517951898746122,0.010384869299050248,0.04012358582826647,0.0027703394206379794,-0.0005935982733032974,0.0008914846147922706,-0.012470034199649316,0.0030277375337206536,0.001803962009311988,0.014293412416400697,0.030611896944904515,0.00017462116516164805,-0.014560129366166796,0.0016626255261982248,0.03723398779022569,0.004456254354219258,0.0022793178002045167,0.004174570692372592,-0.02274016077171126,8.705800272168496e-05,0.003490691225378706
4.8421618353676276e-05,1.8181126971845917e-05,0.003179750875185472,0.0004205792640437081,0.001983826085373419,0.0027703394206379794,-0.0005935982733032974,0.0008914846147922706,-0.012470034199649316,0.0030277375337206536,0.001803962009311988,0.014293412416400697,0.030611896944904515,0.00017462116516164805,-0.014560129366166796,0.0016626255261982248,0.03723398779022569,0.004456254354219258,0.0022793178002045167,0.004174570692372592,-0.02274016077171126,8.705800272168496e-05,0.003490691225378706,0.0002594050256297109,-0.005217672305460552
5.065903261240047e-05,1.8553909466507214e-05,0.003699322899391366,0.00043398471741818936,0.005539676694737683,0.0008914846147922706,-0.012470034199649316,0.0030277375337206536,0.001803962009311988,0.014293412416400697,0.030611896944904515,0.00017462116516164805,-0.014560129366166796,0.0016626255261982248,0.03723398779022569,0.004456254354219258,0.0022793178002045167,0.004174570692372592,-0.02274016077171126,8.705800272168496e-05,0.003490691225378706,0.0002594050256297109,-0.005217672305460552,0.007966059662696923,0.03496490782033934
6.317064986961622e-05,1.9577887299754615e-05,0.0042028985083341075,0.0005697191249936593,0.008701078043149225,0.0030277375337206536,0.001803962009311988,0.014293412416400697,0.030611896944904515,0.00017462116516164805,-0.014560129366166796,0.0016626255261982248,0.03723398779022569,0.004456254354219258,0.0022793178002045167,0.004174570692372592,-0.02274016077171126,8.705800272168496e-05,0.003490691225378706,0.0002594050256297109,-0.005217672305460552,0.007966059662696923,0.03496490782033934,0.005927240704219683,0.019143979284466095
7.671442874987263e-05,2.673546031439608e-05,0.003848935887929383,0.0005951084976832703,0.00498477730323732,0.014293412416400697,0.030611896944904515,0.00017462116516164805,-0.014560129366166796,0.0016626255261982248,0.03723398779022569,0.004456254354219258,0.0022793178002045167,0.004174570692372592,-0.02274016077171126,8.705800272168496e-05,0.003490691225378706,0.0002594050256297109,-0.005217672305460552,0.007966059662696923,0.03496490782033934,0.005927240704219683,0.019143979284466095,-0.0005118886703265879,-0.03535904538980705
4.7913853037559135e-05,1.3873583651190528e-05,0.00191337842199516,0.0005357541142436164,0.0007208872604445249,0.00017462116516164805,-0.014560129366166796,0.0016626255261982248,0.03723398779022569,0.004456254354219258,0.0022793178002045167,0.004174570692372592,-0.02274016077171126,8.705800272168496e-05,0.003490691225378706,0.0002594050256297109,-0.005217672305460552,0.007966059662696923,0.03496490782033934,0.005927240704219683,0.019143979284466095,-0.0005118886703265879,-0.03535904538980705,-0.005062162242941537,-0.012027003483023435
5.1151309588302347e-05,1.5336830928340938e-05,0.002430541176378631,0.0005305722595099375,0.003800034512765382,0.0016626255261982248,0.03723398779022569,0.004456254354219258,0.0022793178002045167,0.004174570692372592,-0.02274016077171126,8.705800272168496e-05,0.003490691225378706,0.0002594050256297109,-0.005217672305460552,0.007966059662696923,0.03496490782033934,0.005927240704219683,0.019143979284466095,-0.0005118886703265879,-0.03535904538980705,-0.005062162242941537,-0.012027003483023435,0.0053462487089963595,0.016231343157041778
8.068086312839189e-05,2.0744917436327513e-05,0.0029676032612614978,0.0005342039051173932,0.002130243724899605,0.004456254354219258,0.0022793178002045167,0.004174570692372592,-0.02274016077171126,8.705800272168496e-05,0.003490691225378706,0.0002594050256297109,-0.005217672305460552,0.007966059662696923,0.03496490782033934,0.005927240704219683,0.019143979284466095,-0.0005118886703265879,-0.03535904538980705,-0.005062162242941537,-0.012027003483023435,0.0053462487089963595,0.016231343157041778,0.007033246375026891,0.020536079911567917
7.841400871030938e-05,2.143205704533558e-05,0.0020364855170908803,0.0005346535783825807,-0.0014514843244433195,0.004174570692372592,-0.02274016077171126,8.705800272168496e-05,0.003490691225378706,0.0002594050256297109,-0.005217672305460552,0.007966059662696923,0.03496490782033934,0.005927240704219683,0.019143979284466095,-0.0005118886703265879,-0.03535904538980705,-0.005062162242941537,-0.012027003483023435,0.0053462487089963595,0.016231343157041778,0.007033246375026891,0.020536079911567917,-0.004854923087486918,-0.03353796269322473
8.45157341233699e-05,2.1144829293306087e-05,0.0014564282190292267,0.0004830466208050802,0.0011117252410134503,8.705800272168496e-05,0.003490691225378706,0.0002594050256297109,-0.005217672305460552,0.007966059662696923,0.03496490782033934,0.005927240704219683,0.019143979284466095,-0.0005118886703265879,-0.03535904538980705,-0.005062162242941537,-0.012027003483023435,0.0053462487089963595,0.016231343157041778,0.007033246375026891,0.020536079911567917,-0.004854923087486918,-0.03353796269322473,-0.001626002288243944,0.0028919348828564395
9.021486745422106e-05,2.322724641527262e-05,0.0013877249422486805,0.000495297030915212,0.0007626561184755798,0.0002594050256297109,-0.005217672305460552,0.007966059662696923,0.03496490782033934,0.005927240704219683,0.019143979284466095,-0.0005118886703265879,-0.03535904538980705,-0.005062162242941537,-0.012027003483023435,0.0053462487089963595,0.016231343157041778,0.007033246375026891,0.020536079911567917,-0.004854923087486918,-0.03353796269322473,-0.001626002288243944,0.0028919348828564395,-0.0005999747650837772,0.0
8.881647884882226e-05,2.310997957085454e-05,0.0019965238968144617,0.000489994081650891,0.0025531514833660117,0.007966059662696923,0.03496490782033934,0.005927240704219683,0.019143979284466095,-0.0005118886703265879,-0.03535904538980705,-0.005062162242941537,-0.012027003483023435,0.0053462487089963595,0.016231343157041778,0.007033246375026891,0.020536079911567917,-0.004854923087486918,-0.03353796269322473,-0.001626002288243944,0.0028919348828564395,-0.0005999747650837772,0.0,0.0063473945712875235,0.012687281343443768
7.250799843031029e-05,2.1018880292146076e-05,0.0012681303459403325,0.00038957025924123395,-0.0005447321251009773,0.005927240704219683,0.019143979284466095,-0.0005118886703265879,-0.03535904538980705,-0.005062162242941537,-0.012027003483023435,0.0053462487089963595,0.016231343157041778,0.007033246375026891,0.020536079911567917,-0.004854923087486918,-0.03353796269322473,-0.001626002288243944,0.0028919348828564395,-0.0005999747650837772,0.0,0.0063473945712875235,0.012687281343443768,0.0006821241539556322,0.00398607173566945
5.697100354250254e-05,2.2019677506885653e-05,0.0003346707557731254,0.00034580184256292494,-0.00376369319301727,-0.0005118886703265879,-0.03535904538980705,-0.005062162242941537,-0.012027003483023435,0.0053462487089963595,0.016231343157041778,0.007033246375026891,0.020536079911567917,-0.004854923087486918,-0.03353796269322473,-0.001626002288243944,0.0028919348828564395,-0.0005999747650837772,0.0,0.0063473945712875235,0.012687281343443768,0.0006821241539556322,0.00398607173566945,-0.0034073551974523886,-0.013045631394696833
6.259972692835586e-05,2.6349663145412682e-05,0.0010696005483140536,0.00026444586611719736,-0.0012622527603883826,-0.005062162242941537,-0.012027003483023435,0.0053462487089963595,0.016231343157041778,0.007033246375026891,0.020536079911567917,-0.004854923087486918,-0.03353796269322473,-0.001626002288243944,0.0028919348828564395,-0.0005999747650837772,0.0,0.0063473945712875235,0.012687281343443768,0.0006821241539556322,0.00398607173566945,-0.0034073551974523886,-0.013045631394696833,0.006837409255082694,-0.010344641063518178
5.354752568516708e-05,2.1300057702996782e-05,0.0023908089606968106,0.0003096235562631235,0.0014503015480693104,0.0053462487089963595,0.016231343157041778,0.007033246375026891,0.020536079911567917,-0.004854923087486918,-0.03353796269322473,-0.001626002288243944,0.0028919348828564395,-0.0005999747650837772,0.0,0.0063473945712875235,0.012687281343443768,0.0006821241539556322,0.00398607173566945,-0.0034073551974523886,-0.013045631394696833,0.006837409255082694,-0.010344641063518178,0.008149921880886035,0.015098539601553496
4.152125290356788e-05,2.58745190640603e-05,0.0020919185016108565,0.0002847754677837178,-0.0026327831166058522,0.007033246375026891,0.020536079911567917,-0.004854923087486918,-0.03353796269322473,-0.001626002288243944,0.0028919348828564395,-0.0005999747650837772,0.0,0.0063473945712875235,0.012687281343443768,0.0006821241539556322,0.00398607173566945,-0.0034073551974523886,-0.013045631394696833,0.006837409255082694,-0.010344641063518178,0.008149921880886035,0.015098539601553496,0.002357344118136817,-0.02459950348970985
2.467938572666851e-05,2.299883665482896e-05,0.0008173387905748841,0.00024356188400120925,-0.004041229620676712,-0.004854923087486918,-0.03353796269322473,-0.001626002288243944,0.0028919348828564395,-0.0005999747650837772,0.0,0.0063473945712875235,0.012687281343443768,0.0006821241539556322,0.00398607173566945,-0.0034073551974523886,-0.013045631394696833,0.006837409255082694,-0.010344641063518178,0.008149921880886035,0.015098539601553496,0.002357344118136817,-0.02459950348970985,-0.005712550735332833,0.0064516148708593235
